204760179,南京新街口地段，非常适合打卡拍照，一进去一个下午就没了&#x0A;【趣味】非常适合带小朋友带情侣带闺蜜过来打卡拍照。星光闪闪，怎么拍都是大片。&#x0A;【性价比】人均就50左右。休息的周末在新街口吃完饭，非常适合三五好友一起去逛一逛。一个下午就消耗掉了。,/Date(1611657110000+0800)/,0
84553999,是一个不停拍照的地方，大家一定要记得带好充电宝，我就是拍的手机都没有内存了，也没电了，里面可以各种各样的造型，拍出来的照片特别有意思,/Date(1594368776000+0800)/,0
14553208,算是一个小众景点，对艺术感兴趣的可以去看看,/Date(1633659680000+0800)/,0
2598337,性价比高，有趣好玩，,/Date(1611981078000+0800)/,1
275197061,体验很好，有趣好玩，,/Date(1599627007000+0800)/,0
