名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
陕西自然博物馆,Shaanxi Nature Museum,1476738,13826401,34.195913,108.946596,博物馆|4A景区,儿童科普类博物馆,0.0,0,4.5,687,https://youimg1.c-ctrip.com/target/100h1f000001gru8tB2ED.jpg
白鹿原影视城,Bailuyuan Film City,1959853,29909679,34.075762,109.278702,影视城|4A景区,,0.0,0,4.5,524,https://youimg1.c-ctrip.com/target/100w0r000000hj2v0F517.jpg
西安欢乐谷·玛雅海滩,,5715964,124908294,34.24641945456433,108.7410631686283,主题乐园,,0.0,0,4.3,505,https://youimg1.c-ctrip.com/target/0104i120008p27zdmDC57.jpg
张裕瑞那城堡酒庄,Zhangyu Ruina Chateau,1412116,13407601,34.399201,108.789566,4A景区|历史建筑,品尝葡萄酒欣赏田园风光,0.0,0,4.6,1087,https://youimg1.c-ctrip.com/target/tg/869/520/841/ca4a6cae52d04392b53a9e6887306f08.jpg
西安世博园,Xi’an International Horticultural Expo Garden,140445,101100,34.326819,109.059957,城市公园|4A景区,领略世界各地的园林艺术,0.0,0,4.4,423,https://youimg1.c-ctrip.com/target/100n0j000000afqhg2271.jpg
汉阳陵国家考古遗址公园,Hanyang Mausoleum Museum,140438,101096,34.44199176981438,108.94934515460909,古迹|博物馆|4A景区,有上千件陶俑的汉景帝陵墓,0.0,0,4.5,1176,https://youimg1.c-ctrip.com/target/100e1c000001da6rb0A0E.jpg
西安浐灞国家湿地公园,Xi'an Chanba National Wetland Park,69604,10794551,34.41989260780908,109.00553743113002,湿地|4A景区,观鸟亲近大自然的好地方,0.0,0,4.5,432,https://youimg1.c-ctrip.com/target/0100x12000826ycmx2B28.jpg
永宁门,Yongning Gate,1475031,13811516,34.25192067744292,108.94688060561134,古迹,西安城墙的正门,0.0,0,4.6,440,https://youimg1.c-ctrip.com/target/10020s000000i4xvi5D69.jpg
秦始皇帝陵博物院-丽山园,Mausoleum of the First Qin Emperor,5420,76739,34.38098661139447,109.2589866329987,陵园|古迹,千古一帝秦始皇的陵墓,0.0,0,4.2,829,https://youimg1.c-ctrip.com/target/100n1f000001gpe242B8E.jpg
永兴坊,,3884326,39706665,34.264885,108.970111,特色街区,唐朝时为宰相魏征府邸,0.0,0,4.5,518,https://youimg1.c-ctrip.com/target/100a1d000001ejpmr13FC.jpg
朱雀国家森林公园,Suzaku National Forest Park,121503,10538847,33.783426599229486,108.58141937365653,山岳|森林|4A景区,山中森林茂密风景秀丽,0.0,0,4.5,246,https://youimg1.c-ctrip.com/target/100h1f000001grsu720C0.jpg
关中民俗艺术博物院,Guanzhong Folk Art Museum,73315,89241,34.027139,108.974171,博物馆|4A景区,搬迁复建了多座明清古民居,0.0,0,4.6,547,https://youimg1.c-ctrip.com/target/100j1f000001gptm07042.jpg
西安事变纪念馆,Xi'an Incident Memorial Hall,5421,76740,34.25733182616527,108.9676814074812,纪念馆,,0.0,0,4.4,300,https://youimg1.c-ctrip.com/target/01031120009dnlnij6BC6.jpg
西安植物园新区,,2040576,31672754,34.20944519260529,109.02970278360675,植物园,植物种类众多，有日本庭园,0.0,0,4.4,255,https://youimg1.c-ctrip.com/target/0104y120008jm7szs25C7.jpg
兴庆宫公园,Xingqing Palace Park,18277,80244,34.254111,108.983999,城市公园,唐代兴庆宫遗址上修建,0.0,0,4.6,431,https://youimg1.c-ctrip.com/target/01017120008tw8ln974F0.jpg
《梦回大秦》,"""Dream back to the Qin Dynasty"" Traversing Experience Hall",2498995,35810097,34.385739,109.266212,特色体验,沉浸式演绎,0.0,0,4.2,252,https://youimg1.c-ctrip.com/target/100h0k000000b9v2d8580.jpg
金龙峡,Jinlong Gorge,140888,101483,34.009113,108.642458,峡谷|瀑布|森林|4A景区,瀑布成群，原始植被众多,0.0,0,4.2,278,https://youimg1.c-ctrip.com/target/0104z120008e2hio95A16.jpg
西安交通大学,Xi'an Jiaotong University,1475829,13822222,34.24603,108.984584,学府,中国高等学府,0.0,0,4.7,239,https://youimg1.c-ctrip.com/target/0100e1200043zdzg316BB.jpg
大兴善寺,Daxingshan Temple,18278,80245,34.22702,108.943285,寺庙,中国佛教密宗发源地,0.0,0,4.5,317,https://youimg1.c-ctrip.com/target/1A0t190000017xld03E0B.jpg
太奥幻太奇海洋馆,,2024046,31078498,34.28184994802289,108.89590963955149,水族馆,有魔幻森林等多个主题园区,0.0,0,4.3,210,https://youimg1.c-ctrip.com/target/100c1f000001gsylz8B2D.jpg
秦陵铜车马,Bronze Chariot and Horse of Qinling,1478156,13849250,34.38459,109.280551,古迹,保存完整的古代青铜车马,0.0,0,4.7,407,https://youimg1.c-ctrip.com/target/100h1f000001grwhl72DF.jpg
曲江寒窑遗址公园,Qujiang Cold Kiln Ruins Park,52708,84633,34.198601,108.991256,文化旅游区,爱情主题文化公园,0.0,0,4.3,426,https://youimg1.c-ctrip.com/target/100u1f000001gq7ukA9E3.jpg
黑河国家森林公园,Heihe National Forest Park,73087,89206,33.89396686651006,107.86596950922896,森林|4A景区,遍布瀑布泉水的原始森林,0.0,0,4.5,275,https://youimg1.c-ctrip.com/target/100g1f000001gqxrjBF8E.jpg
曲江池遗址公园,Qujiangchi Site Park,61255,86684,34.20186179150035,108.9840566110461,古迹|城市公园,观赏仿唐建筑与手工艺品,0.0,0,4.6,400,https://youimg1.c-ctrip.com/target/0102b120006w42qnr1476.jpg
书院门文化街,Shuyuan Gate Culture Street,52727,84640,34.25283568972837,108.94835526468592,特色街区,充满了书卷气息的步行街,0.0,0,4.3,529,https://youimg1.c-ctrip.com/target/100a1f000001grkx2AE47.jpg
秦陵地宫展览馆,‎Mausoleum of the First Qin Emperor,136609,98144,34.380958,109.240441,特色体验,展现了秦始皇陵的雄伟,0.0,0,3.9,449,https://youimg1.c-ctrip.com/target/100p1c000001d5xetD06E.webp
华夏文旅西安度假区,Xi’an Resort Of Huaxia Cultural Tourism,4384369,50961271,34.352541,109.021713,水上乐园|演出,以会跑的实景演艺闻名遐迩,0.0,0,4.2,205,https://youimg1.c-ctrip.com/target/10081f000001gqfx35077.jpg
白鹿原·白鹿仓,,2046813,31679043,34.21803,109.114301,4A景区,还原当年白鹿原的生活风俗,0.0,0,4.1,201,https://youimg1.c-ctrip.com/target/100l1f000001gqftf2CC9.jpg
大唐西市博物馆,Tang West Market Museum,140429,101091,34.247469605033885,108.9079143139667,博物馆|4A景区,这里是唐代的国际商贸中心,0.0,0,4.5,348,https://youimg1.c-ctrip.com/target/100k1f000001gugatFA83.jpg
广仁寺,Guangren Temple,52679,84623,34.274555,108.925865,寺庙|3A景区,陕西境内唯一的黄教寺院,0.0,0,4.6,393,https://youimg1.c-ctrip.com/target/1A0l180000013te416178.jpg
汉城湖景区,Hancheng Lake Scenic Area,121495,10530636,34.32062552569087,108.91958739588263,湖泊|4A景区,乘船欣赏湖畔的美丽景色,0.0,0,4.3,293,https://youimg1.c-ctrip.com/target/10081f000001gqgbu0DA7.jpg
西影电影博物馆,Xiying Film Museum,5630404,71516576,34.221515,108.97277,博物馆|展览馆,全面展现电影历史与艺术,0.0,0,4.7,173,https://youimg1.c-ctrip.com/target/350j180000013jplcB88B.jpg
长乐公园,Changle Park,121505,10538849,34.26294920563733,108.99732280581702,城市公园,西安鲜有的原生态绿地,0.0,0,4.4,206,https://youimg1.c-ctrip.com/target/010311200096df1ii3CC9.jpg
黑河国家森林公园,Heihe National Forest Park,73087,89206,33.89396686651006,107.86596950922896,森林|4A景区,遍布瀑布泉水的原始森林,0.0,0,4.5,275,https://youimg1.c-ctrip.com/target/100g1f000001gqxrjBF8E.jpg
曲江池遗址公园,Qujiangchi Site Park,61255,86684,34.20186179150035,108.9840566110461,古迹|城市公园,观赏仿唐建筑与手工艺品,0.0,0,4.6,400,https://youimg1.c-ctrip.com/target/0102b120006w42qnr1476.jpg
书院门文化街,Shuyuan Gate Culture Street,52727,84640,34.25283568972837,108.94835526468592,特色街区,充满了书卷气息的步行街,0.0,0,4.3,529,https://youimg1.c-ctrip.com/target/100a1f000001grkx2AE47.jpg
秦陵地宫展览馆,‎Mausoleum of the First Qin Emperor,136609,98144,34.380958,109.240441,特色体验,展现了秦始皇陵的雄伟,0.0,0,3.9,449,https://youimg1.c-ctrip.com/target/100p1c000001d5xetD06E.webp
华夏文旅西安度假区,Xi’an Resort Of Huaxia Cultural Tourism,4384369,50961271,34.352541,109.021713,水上乐园|演出,以会跑的实景演艺闻名遐迩,0.0,0,4.2,205,https://youimg1.c-ctrip.com/target/10081f000001gqfx35077.jpg
白鹿原·白鹿仓,,2046813,31679043,34.21803,109.114301,4A景区,还原当年白鹿原的生活风俗,0.0,0,4.1,201,https://youimg1.c-ctrip.com/target/100l1f000001gqftf2CC9.jpg
大唐西市博物馆,Tang West Market Museum,140429,101091,34.247469605033885,108.9079143139667,博物馆|4A景区,这里是唐代的国际商贸中心,0.0,0,4.5,348,https://youimg1.c-ctrip.com/target/100k1f000001gugatFA83.jpg
