名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
天泉水都（子固路店）,Tianquanshui Du,1714734,22867271,28.676496325746665,115.88580795232251,游泳|泡温泉,,0.0,0,4.4,88,https://youimg1.c-ctrip.com/target/100l0q000000gbm1g40EF.jpg
南昌大学(前湖校区),Nanchang University (Qianhu Campus),1832568,24651803,28.656341792598962,115.80130203798205,学府,依湖而建，主校门宏伟壮观,0.0,0,4.7,89,https://youimg1.c-ctrip.com/target/0106t120008s73c4c84B2.jpg
新中原大剧院,,2002204,30626482,28.6623776552,115.9030072326,剧场/剧院,精彩演出全年不间断,0.0,0,4.6,85,https://youimg1.c-ctrip.com/target/100m0v000000kc1ie43C4.jpg
象湖公园,Xianghu Park (East Gate),119794,10537660,28.61057378250314,115.87075716611322,湖泊|城市公园,尽显江南水乡美景,0.0,0,4.7,94,https://youimg1.c-ctrip.com/target/0103m120008k0mn7e930D.jpg
二十军指挥部旧址,20 Army Headquarters Site,9061,77639,28.679609608121794,115.88523432694136,历史建筑,弹痕犹在的红色旅游旧址,0.0,0,4.4,82,https://youimg1.c-ctrip.com/target/0105j120008s7hzzqC367.jpg
原城纪·南昌文化街区,Yuancheng Century - Nanchang Cultural Block,5712648,98096798,28.5216062166557,115.95873265012199,特色街区,,0.0,0,3.9,100,https://youimg1.c-ctrip.com/target/0100w12000859svwk0DE0.png
南昌VR主题乐园,Nanchang Vr Theme Amusement Park,5049364,56601177,28.60835,115.798534,游乐游艺,,0.0,0,4.4,80,https://youimg1.c-ctrip.com/target/100q1f000001grlcx79DB.jpg
万寿宫历史文化街区,,5714996,117462443,28.675030780443766,115.88500893196824,特色街区,,0.0,0,4.6,87,https://youimg1.c-ctrip.com/target/0103h120009dbgru34A44.jpg
江西革命烈士纪念堂,Jiangxi Martyrs Memorial Hall,9065,77643,28.680163357410418,115.90404813990071,纪念馆,瞻仰革命烈士的斗争事迹,0.0,0,4.5,85,https://youimg1.c-ctrip.com/target/100t0o000000en7q74794.jpg
神龙潭瀑布,Shenlongtan Waterfall,71148,88809,28.780822316656913,115.71239064657385,瀑布,大自然的养肺胜地,0.0,0,4.2,82,https://youimg1.c-ctrip.com/target/0102q120008i5h75k4ECD.jpg
滕王阁-南浦亭,Nanpu Pavilion,119879,10537744,28.680760464605456,115.88215731044785,历史建筑,曾是迎送客人的休憩之处,0.0,0,4.7,70,https://youimg1.c-ctrip.com/target/10080x000000l6eqbD425.jpg
西山万寿宫,Xishan Longevity Palace,69552,10794499,28.549430736821833,115.63160729437669,古迹|道观,赣派古建筑，道教圣地,0.0,0,4.6,75,https://youimg1.c-ctrip.com/target/0100q120009dqe78o13E2.jpg
“遨天一号”太空科技体验馆,"""Tiantian One"" Space Science and Technology Experience Hall",4992350,56215160,28.636941045581597,115.7742860662505,科技馆,设有VR体验区,0.0,0,4.0,77,https://youimg1.c-ctrip.com/target/10051f000001gstz42EE7.jpg
赣江市民公园,Ganjiangshimin Park,1510544,18166963,28.67532978829161,115.85963302760265,城市公园,亚洲知名的音乐喷泉|拥有较高的傩柱,0.0,0,4.6,74,https://youimg1.c-ctrip.com/target/01016120006094nxa0EEA.jpg
阳明公园,Yangming Park,1510594,18167056,28.687512,115.893612,城市公园,绿地面积广阔,0.0,0,4.7,67,https://youimg1.c-ctrip.com/target/100o0v000000jzknu3121.jpg
小平小道,Xiaoping Trail,68129,88699,28.67179,115.800445,4A景区|纪念馆,电影《出山》的拍摄地,0.0,0,4.4,71,https://youimg1.c-ctrip.com/target/0100f120008s7ht1vF91A.jpg
红谷广场,Honggu Square,1510528,18163770,28.683946548856593,115.85939034277519,广场,人气商业广场,0.0,0,4.6,68,https://youimg1.c-ctrip.com/target/0100g120009forlnaAFC2.jpg
