名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
青瓦房古村落,Qingwafang Ancient Village,2003228,30644296,22.809807,108.191587,古村,青砖灰瓦的郊野乐园,0.0,0,3.9,118,https://youimg1.c-ctrip.com/target/100n0r000000hc3x5FDE2.jpg
水锦顺庄旅游景区,Shuijin Shunzhuang Tourist Scenic Area,3458364,39276703,23.5823397619933,108.32292573881055,4A景区|度假村,天然清凉大氧吧,0.0,0,4.1,104,https://youimg1.c-ctrip.com/target/100e0r000000hfphy819B.jpg
花雨湖生态休闲旅游区,Huayu Lake Ecological Leisure Tourist Area,1971793,30032197,22.764386819700253,108.73839096222548,湖泊,郊野庄园风光,0.0,0,4.1,130,https://youimg1.c-ctrip.com/target/10070q000000gtlf64C88.jpg
邕江,Yongjiang River,122743,10539570,22.788738720639724,108.48760075381944,河流,横穿南宁的地标河流,0.0,0,4.5,170,https://youimg1.c-ctrip.com/target/100m12000000rzygc358E.jpg
老木棉匠园,,2501100,36166174,22.84228196036007,108.19024841517076,园林花园,零距离欣赏高水平匠心之作,0.0,0,4.2,134,https://youimg1.c-ctrip.com/target/10081f000001gqgrcEF3A.jpg
南宁孔庙,Nanning Confucius Temple,122747,10539573,22.777103,108.392927,祠堂,历史悠久、祈福佳选,0.0,0,4.5,111,https://youimg1.c-ctrip.com/target/10061f000001gqwnu961A.jpg
南宁博物馆,Nanning Museum,2004942,30665249,22.775254835839014,108.3823107232995,博物馆,研究南宁历史的综合博物馆,0.0,0,4.6,76,https://youimg1.c-ctrip.com/target/350g1d000001ej1a5C8B2.jpg
九龙瀑布群国家森林公园,Jiulong Waterfalls Forest Park,21925,80915,23.054492,109.165378,森林|瀑布,野趣盎然的飞瀑美景,0.0,0,4.1,67,https://youimg1.c-ctrip.com/target/01020120008jzpew8DC68.jpg
下水源,Xiashuiyuan,1418618,13703447,23.407435,108.53831,森林,因房屋形似布达拉宫而闻名,0.0,0,4.3,63,https://youimg1.c-ctrip.com/target/350c160000010r3mj6297.jpg
昆仑关,Kunlun Pass,133954,10546892,23.092212409536938,108.68438216695638,4A景区|古迹,抗日战场缅怀历史,0.0,0,4.5,62,https://youimg1.c-ctrip.com/target/0105g120000ufuwsfEA24.jpg
三里洋渡风景区,Sanli Yangdu Scenic Area,21924,80914,23.462895380865206,108.70695266500671,地质地貌,有田园生态风光和秀美山水,0.0,0,4.2,50,https://youimg1.c-ctrip.com/target/0100h120009db54o1144F.jpg
大王滩景区,Daiwangtan Sceneic Area,1408793,10775904,22.594857,108.315248,湖泊,秀丽的江南湖光山色,0.0,0,3.9,42,https://youimg1.c-ctrip.com/target/100w0q000000ghhhr3F88.jpg
高峰森林公园,Gaofeng Forest Park,4620497,51947743,22.943925291313874,108.35919507598813,4A景区|森林,赏森林湖泊，访精灵王国,0.0,0,3.9,49,https://youimg1.c-ctrip.com/target/100u1f000001gqaw75507.jpg
大龙湖景区,Dalong Lake Scenic Area,21923,80913,23.575251607860235,108.58368373507183,湖泊|4A景区,湖被群山环抱，湖岸有山洞,0.0,0,4.2,141,https://youimg1.c-ctrip.com/target/10050z000000mnezb82CB.jpg
三街两巷文化艺术中心,,5713856,102731079,22.81362542779373,108.32051885482588,特色街区,,0.0,0,4.5,84,https://youimg1.c-ctrip.com/target/01047120008dglxt8EAC0.jpg
鼓鸣寨,Guming Village,1418706,13706389,23.204261,108.671481,古村,探访神秘壮族古村落,0.0,0,4.3,24,https://youimg1.c-ctrip.com/target/01048120009ddkh6xEC3A.jpg
金花茶公园,Jinhua Tea Garden,8813,77470,22.818531,108.355795,花海|植物园,看金茶花盛放,0.0,0,4.5,232,https://youimg1.c-ctrip.com/target/0100g120009dgk8fx18C0.jpg
南宁亭子码头,"Pavilion Pier, Nanning",5707487,82464034,22.79225984434584,108.32343984431368,城市公园,可欣赏江景和欧式城堡,0.0,0,4.8,51,https://youimg1.c-ctrip.com/target/1A031f000001g6nrnCC0A.jpg
民歌湖景区,Folk Song Lake Scenic Area,137429,98762,22.81003,108.375358,湖泊|4A景区,乘船荡漾赏桥洞壁画,0.0,0,4.4,197,https://youimg1.c-ctrip.com/target/tg/234/390/091/9022d6e0061a48a3a752f344b3f09056.jpg
天骄草原国际滑草场,Tianjiao Grassland International Grass Skiing Field,5710191,91492121,22.56208257018572,108.07879268910597,游玩项目,网红彩虹滑草|畅玩15个游乐项目,0.0,0,3.9,29,https://youimg1.c-ctrip.com/target/0105q120003rcp7h4A513.jpg
百益上河城,THE UPTOWN,5706656,81663704,22.78690003321624,108.30527092305557,文化旅游区|特色街区,潮玩、潮拍、潮食、潮购的圣地,0.0,0,4.5,78,https://youimg1.c-ctrip.com/target/1A0s1f000001gi08rA064.jpg
明月湖欧洲风情小镇,Mingyue Lake European Style Town,4999348,56153177,22.859596269437066,108.2787659557927,小镇,欧洲小镇风格的建筑群,0.0,0,4.0,60,https://youimg1.c-ctrip.com/target/1A0s1b000001abrbb745E.jpg
