名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
石径禅院,Shi Jingchanyuan,75347,89643,39.428001403808594,111.35891723632812,寺庙,,0.0,0,3.0,1,https://youimg1.c-ctrip.com/target/100q0x000000ky18n5649.jpg
大同煤矿展览馆,Datong Coal Gallery,5141080,58278927,40.025364,113.14164,展览馆,,0.0,0,5.0,2,https://youimg1.c-ctrip.com/target/100c1b000001awdglAF39.jpg
大泉山,Daquanshan Forest Park,1925269,27410059,40.243527247874916,113.7714534544664,森林|山岳,丘陵起伏、沟壑纵横,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/010741200085m9i0z53A2.jpg
温都尔庙,Wenduer Temple,4600195,51741288,42.44855863140773,112.92628449959396,寺庙,,0.0,0,5.0,3,https://youimg1.c-ctrip.com/target/10011e000001fft755C77.jpg
代县博物馆,,2611136,38421275,39.06081771850586,112.9555435180664,博物馆,,0.0,0,3.0,1,https://youimg1.c-ctrip.com/target/01047120008y3o5jl0B89.jpg
明湖公园,Minghu Park,69555242,69555242,40.681232,114.830306,城市公园,,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/01A1u120008yg5w4h4164.jpg
雁门寨,,5069377,56810133,39.189949810963576,112.86681518328702,山岳,,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/0106m12000864ulhwF92E.jpg
普光明殿,,98276520,98276520,40.09250471784741,113.2950086657138,游玩项目,,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/01023120008bwanmtA4E4.jpg
恒山松,,98279760,98279760,39.663665701142925,113.72686204208841,游玩项目,,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/01067120008ub23whFBB2.jpg
水道汤泉,,130892217,130892217,40.76919812458417,114.90062859708534,洗浴汗蒸,,0.0,0,4.0,2,https://youimg1.c-ctrip.com/target/0102k12000939x406FF61.jpg
海德俱乐部浴场,,5720049,132781030,40.65819279358684,109.83601817194067,洗浴汗蒸,,0.0,0,1.0,1,https://youimg1.c-ctrip.com/target/0105u1200098u0goqAAFE.jpg
峪河源漂流,,5545465,61941296,38.991626,113.153882,,,0.0,0,2.0,1,https://youimg1.c-ctrip.com/target/350g15000000xrs60E2D6.jpg
魏象枢故居,,2481478,33528136,39.840116,114.573467,名人故居,,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/10010h0000008w181DE8E.jpg
壶流河水库,Huliu River Reservoir,1714488,22867044,39.810599,114.485571,湖泊,,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/01014120009hlpddsD5D8.jpg
华严街,,130369358,130369358,40.09125459499854,113.29696106347454,特色街区,,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/010431200097utp0kF652.jpg
历代名人壁,Wall of Celebrities of Past Dynasties,5687347,78401915,39.19316,112.865791,古迹,,0.0,0,4.0,1,https://youimg1.c-ctrip.com/target//100j180000014bpoyEDBB.jpg
龙门温泉,,114963483,114963483,39.22923471383291,114.48363952910019,泡温泉,,0.0,0,5.0,5,https://youimg1.c-ctrip.com/target/0106p120008xx0h8a23A1.jpg
憨山文化旅游景区,,130368206,130368206,39.271782,113.559182,4A景区|文化旅游区|自然风光,,0.0,0,5.0,3,https://youimg1.c-ctrip.com/target/0106k120008yr4k54EF79.jpg
遇见秀容·沉浸式情境体验剧,,134005940,134005940,38.39869711744406,112.74446671240152,演出,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g2/M07/AE/61/CghzgFW7IAaAUAe7AAA95MggZ7Y395.jpg
三郎洞原生态旅游景点,Sanlang Cave Original Ecological Tourist Area,69529520,69529520,38.26142300763311,112.30644378651657,洞穴|山岳,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0103c120008rf9t1d4A4E.jpg
大营滩水库,Dayingtan Reservoir,5067192,56808943,41.08197,114.6022,湖泊,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01A0d120008vqwj8v2295.jpg
儿童公园,,131897113,131897113,40.079201,113.285901,公园乐园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g4/M04/50/37/CggYHFXkKmqAKBbpAAA_gurpfsg352.jpg
大宝寺,,5716946,129782672,38.89111247291069,113.64816080321394,寺庙,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0105y120008ukb6be3703.jpg
七峰山,Qifeng Mountain,51243,83737,39.99376038035442,113.09561941930639,山岳,因山有七峰并立而得名,0.0,0,4.5,31,https://youimg1.c-ctrip.com/target/0105q120008qjecweB248.jpg
金洞寺,Jindong Temple,5135782,58279621,38.499062,112.701683,宗教类场所,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0102s12000979wkbkF517.png
恩格贝沙漠生态休闲度假村,,4592518,51710517,40.37616196191158,109.4183795731177,度假村,,0.0,0,0.0,1,https://youimg1.c-ctrip.com/target/0105r120008g5qpq4DCAE.jpg
赛汗塔拉皇家大马戏,,134018657,134018657,40.625602348478,109.892206383479,马戏团,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0101x120009hbkcww4C36.jpg
伊克敖包,,133851868,133851868,39.62590206587276,109.80571132957407,宗教类场所,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01024120009hiwczy49D6.jpg
尊胜寺,Zunsheng Temple,7209,77000,38.78787931949623,113.38636082171823,历史建筑|寺庙|3A景区,五台山面积第二大佛教丛林,0.0,0,3.3,28,https://youimg1.c-ctrip.com/target/fd/tg/g1/M02/34/C1/CghzfVUbxcaAR3oRAAZiQ-V8maI508.jpg
忠烈祠,Martyrs' Shrine,75257,89619,38.41620291128326,112.70284305560241,祠堂,,0.0,0,4.3,7,https://youimg1.c-ctrip.com/target/fd/tg/g2/M0A/E5/34/Cghzf1V88quAPZ_SAAtkCZ80JPE620.jpg
同乐夏季冰雪音乐狂欢节,,2499347,35586402,40.101628,113.302341,节庆活动,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/10020j000000b4cng4463.jpg
敬德公园,Jingde Park,5635349,71520361,39.33699481665,112.43524167446904,城市公园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/1A09180000013hxxy72F4.jpg
大同展览馆,Datong Exhibition Hall,5168888,58308739,40.093067,113.290649,展览馆,,0.0,0,4.0,1,https://youimg1.c-ctrip.com/target/0100g120008oux2ds0853.jpg
朝阳宫,Chaoyang Palace,4584726,51640585,40.0949540678068,113.2923488265935,古迹,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/10081a0000019ndy5F43B.jpg
文昌阁,Wenchang Pavilion,4569780,51541679,39.314294,112.427268,古迹,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0101k1200097ri6mk2D89.jpg
裕华剧场,Yuhua Theater,4601079,51743707,40.7559025938035,114.710621587823,表演赛事|剧场/剧院,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g4/M0B/50/45/CggYHVXkKm2AfNgFAABGO17kAI8882.jpg
满都拉草原文化生态旅游休闲中心,Mandoula Caoyuan Culture Ecology Tourism Leisure Center,4601851,51747012,41.908072792691655,114.53779635623951,度假村,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01A0s120008vln9893B8B.jpg
新天地文化广场,Xintiandi Culture Square,4612995,51817668,40.765414,114.892773,广场,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/010731200096wolm0AD8A.png
七岩山风景区,Qiyan Mountain Sceneic Area,69567033,69567033,38.42675640881778,113.01695987123023,山岳,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0103s1200095lmq3b7C3A.png
晋忻梦幻水世界,,5591386,67627227,38.486562,112.736512,水上乐园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/350u160000010dnhg2476.jpg
河北童心城水上乐园,,5592343,67834156,39.88013669828443,114.54575955642609,水上乐园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/010621200093cxs9g47BF.jpg
寻游记剧场,,133826242,133826242,40.65786305092302,109.84281314806789,剧场/剧院,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g1/M0B/AE/87/CghzfVW7IAaAJGP4AAA0UwxYU3A867.jpg
张北途野那苏图国际露营公园营地,,133892779,133892779,41.17728,114.65444,露营,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0106d120009dp0d289515.jpg
张北途野那苏图国际露营地,,133937839,133937839,41.177281936132935,114.65444181740077,露营,背山面湖原始草原,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100q120009e38zccE868.jpg
维纳度假村,,133978666,133978666,40.52725532158722,109.83073696567679,,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01042120009f3u3r59EDB.jpg
常峪口水库,,133986982,133986982,40.79906041423094,115.167374299137,水利工程,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01A0n120009fjsq33982E.jpg
神兽羊驼主题馆,,5716161,126372902,40.071470728847125,113.30188192587757,特色体验,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0105c120009hefoxv9B4F.jpg
碧海云天大浴场(林荫路店),,5716542,129187203,40.6459117286433,109.82110652849461,洗浴汗蒸,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0101q1200093pm3aeBA49.jpg
弹壳竞技俱乐部,,106685229,106685229,40.05381739904459,113.29472109095376,真人CS,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100k120008bm3wp97B48.jpg
黄河流域民俗艺术博物馆,Huanghe Liuyu Minsu Art Museum,5705337,79438979,39.00853671630584,110.71435796611142,博物馆,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100o1200097rf6dq2875.png
宣化区冰雪大世界,,108167952,108167952,40.581400514150154,114.91353314760404,冰雪乐园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01029120008cqlv468290.jpg
小五台山国家级自然保护区,,130368558,130368558,39.870568,114.94567,自然保护区|自然风光,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01056120006ng4nmb8FB7.jpg
滨河公园(滨河北大道店),,131905649,131905649,39.180583,113.250325,公园乐园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g4/M04/50/37/CggYHFXkKmqAKBbpAAA_gurpfsg352.jpg
三关遗址,,5719501,131907100,39.9231921489546,114.78511831502638,古迹,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01A0r1200096vcl4c0BBD.jpg
庄窠遗址,,5719503,131907137,40.029677777304265,114.93837694789558,古迹,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g1/M08/FC/24/CghzflW7IACAHgzUAAAvGcMqieg905.jpg
黄花梁生态公园,,131917914,131917914,40.87663042444674,113.81107044840668,广场|公园乐园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g4/M04/50/37/CggYHFXkKmqAKBbpAAA_gurpfsg352.jpg
三圣寺,,131917931,131917931,39.306186228748075,113.59169631172384,宗教类场所,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
双龑山滑雪场,,5720108,133428798,38.959323567034396,113.79583968855391,冰雪乐园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100s12000990j8qd600E.jpg
飞轮轮滑,,133541563,133541563,40.053845047076095,113.29852183473288,滑冰,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01009120009a6v4753049.jpg
包头乐园冰雪嘉年华,,133548448,133548448,40.638435,109.831507,,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g1/M06/AF/64/CghzfFW7IBOAGUvvAAA3NwfJcUU967.jpg
怀仁杨家将游乐场,,5709984,90500114,39.78537723051222,113.01311552456303,游乐场,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0104s120008y30de9522B.jpg
至尊宝儿童娱乐中心,,104588967,104588967,40.055485438449544,113.29016792376697,儿童乐园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0102n120008bpisvr1DC5.jpg
觉山寺塔,Jue Mountain Temple,11304,78468,39.37071872706321,114.31144596479294,寺庙,,0.0,0,4.3,16,https://youimg1.c-ctrip.com/target/100s1c000001din1aAE57.jpg
忻州管涔山,Xinzhouguancen Mountain,1834615,24653898,38.824198259462975,112.09674022185136,山岳,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01008120008dgli4tC3C6.jpg
普光洞,Puguang Cave,4743344,55703158,38.30758840292165,111.87826468535847,洞穴,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/10030u000000j7pd66316.jpg
风神山,Fengshen Mountain,4744341,55704154,38.39058827551049,111.91235153072208,山岳,道教名山,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/10060u000000j5hziC324.jpg
山西静乐汾河川国家湿地公园,Fenhechuan Wetland Park,4741343,55705154,38.3455396254618,111.92740484422283,湿地,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/100b0u000000j79kf11AE.jpg
玄云寺,Xuanyun Temple,1925596,27410112,40.465773306147256,113.7727282821903,道观,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g6/M0A/2C/15/CggYs1dCyGSAOJclAACxTVB-WpY711.jpg
城隍庙,Town God's Temple,5055344,56669156,40.443372,113.864691,道观,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/100q0z000000mjwto91B5.jpg
灵源寺,Lingyuan Temple,5012367,56210165,40.27878132802642,113.87644846609896,寺庙,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/10090x000000l2k2p979A.jpg
清凉山冰雪场,,5700697,78912742,39.83725608108032,113.00903168229996,户外滑雪,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/350d1b000001ab07h81ED.jpg
鄂尔多斯赛车小镇,Ordos Racing Town,5597411,69093093,39.62358260522119,109.87547381580897,小镇,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/10061h000001hlibiA4F2.jpg
李培仁烈士故居遗址纪念碑,Lipeiren Lieshi Former Residence Ruins Monument,5028368,56188174,40.36224387754135,113.7529798611096,纪念碑,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/100t0y000000mdiun1295.jpg
公孙杵臼墓,Gongsun Chujiu Tomb,4476371,50613184,38.416477,112.703232,古迹,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/010511200097va05qA7E2.png
世纪广场(前进路),Shiji Square (qianjinlu),4613697,51822195,39.8334655028413,114.584588378029,广场,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100r1200097q5i9t2D52.png
鹅毛口遗址,Shuozhou E‘maokou Site,4569813,51540373,39.82544505711176,113.20394618559452,古迹,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/100j0v000000jnmg74E27.jpg
体育休闲广场,Tiyu Leisure Square,4585551,51635425,39.7021132233943,113.691407887896,广场,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0106612000984en6664CE.png
左岸公园,,4583362,51636992,39.6245848586095,109.770485046818,城市公园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0104o12000986u0dxC1BD.png
博源生态公园,,4592526,51710534,39.27128179074513,108.95066981415023,城市公园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0105w120008hwezs8536E.jpg
开心哈乐室内儿童游乐园,Kaixin Haleshi Nei Children Amusement Park,4596738,51736847,40.66919737697,109.884475481072,游乐场,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0105d120008g35swx50D2.jpg
察北牧场,Chabei Pasture,69552721,69552721,41.404896,114.947443,,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/1A0i180000013c9jiB96A.jpg
溪源村,Xiyuan Village,5709673,89484713,40.31848885922743,115.0921708043832,,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/1A011h000001i0qzkFF8E.jpg
菲尼克司葡萄采摘园,,5712146,97093694,39.95784509128123,113.58965685538388,采摘,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0105d1200082qjq8r3248.jpg
镇门堡长城,,5713659,101879504,40.44331396984053,113.86342460222907,景区,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01A0v120008dffzq3C29B.jpg
榆林古城,,131896480,131896480,39.241107,110.837577,古迹,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g1/M08/FC/24/CghzflW7IACAHgzUAAAvGcMqieg905.jpg
林海公园,,131905617,131905617,40.733071,108.645721,公园乐园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g4/M04/50/37/CggYHFXkKmqAKBbpAAA_gurpfsg352.jpg
白朴公园,,131905655,131905655,39.383433,111.175273,公园乐园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g4/M04/50/37/CggYHFXkKmqAKBbpAAA_gurpfsg352.jpg
故城寺,,5719524,131908834,39.82060958885324,114.66593968049617,寺庙,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01A4c12000971ykitE376.jpg
惠济寺,,133545827,133545827,38.785850770019316,112.81177966053006,寺庙,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01A1b120009aigsf10AD3.jpg
乌兰哈达火山草原,,133548437,133548437,41.604862,113.13303,自然风光,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g4/M09/50/11/CggYHlXkKmmAD-QXAAAz-7Q9pbY083.jpg
筛子绫罗遗址,,5719581,131909856,39.765382639347834,114.5024491462674,古迹,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g1/M08/FC/24/CghzflW7IACAHgzUAAAvGcMqieg905.jpg
正觉寺,,131917919,131917919,39.18964989521962,113.27485719120095,宗教类场所,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
飞龙山森林公园,,131917944,131917944,39.021836,111.099627,城市公园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg
虫趣儿（正翔国际北京华联店）,,5719999,132082641,40.659015812366825,109.85999887788226,展览,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100e1200098dr5ni73E9.jpg
水旱渡口,,133986885,133986885,40.52146920933098,109.80240676396234,游乐场,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0104t120009fogyre1DBA.jpg
云林寺,Yunlin Temple,7943,77118,40.35951046417278,113.74873088750452,寺庙,,0.0,0,4.0,24,https://youimg1.c-ctrip.com/target/0103n120009ed3eb643FE.jpg
康保县卧龙图度假村,Kangbaoxian Wolongtu Resort,4350356,48782164,41.867498,114.518207,度假村,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/100k0v000000k7scr1C58.jpg
老爷庙,Laoye Temple,4385353,50363159,39.44118045649906,114.23848495290056,历史建筑|寺庙,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0106c120009exlbqiF239.jpg
中都草原飞行梦游乐场,Zhong Dou Caoyuan Feixing Meng Amusement Park,4687349,52529252,41.297917,114.749493,游乐场,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/10070t000000iqgwo67BC.jpg
岑山,Cen Mountain,4743341,55703155,38.3567348101,111.9407676611,山岳,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/100f0u000000j4w8rB032.jpg
